trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
45975312-B_2025-BW_A_P4-Sem-Vac-01,07:32:00,07:32:00,Bbch4br1,5,0,0
45975312-B_2025-BW_A_P4-Sem-Vac-01,07:33:00,07:33:00,Bbchndb1,6,0,0
45975312-B_2025-BW_A_P4-Sem-Vac-01,07:35:00,07:35:00,Bbchume1,7,0,0
45975312-B_2025-BW_A_P4-Sem-Vac-01,07:37:00,07:37:00,Bcbqrog1,8,0,0
45975312-B_2025-BW_A_P4-Sem-Vac-01,07:39:00,07:39:00,Bcbqpon1,9,0,0
45975312-B_2025-BW_A_P4-Sem-Vac-01,07:43:00,07:43:00,Btubga04,10,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:15:00,08:15:00,Bblagr02,1,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:20:00,08:20:00,Bblaang1,2,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:27:00,08:27:00,Bhtirin2,3,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:30:00,08:30:00,Bbchdev2,4,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:32:00,08:32:00,Bbch4br1,5,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:33:00,08:33:00,Bbchndb1,6,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:35:00,08:35:00,Bbchume1,7,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:37:00,08:37:00,Bcbqrog1,8,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:39:00,08:39:00,Bcbqpon1,9,0,0
45975313-B_2025-BW_A_P4-Sem-Vac-01,08:43:00,08:43:00,Btubga04,10,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:15:00,16:15:00,Bblagr02,1,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:20:00,16:20:00,Bblaang1,2,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:27:00,16:27:00,Bhtirin2,3,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:30:00,16:30:00,Bbchdev2,4,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:32:00,16:32:00,Bbch4br1,5,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:33:00,16:33:00,Bbchndb1,6,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:35:00,16:35:00,Bbchume1,7,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:37:00,16:37:00,Bcbqrog1,8,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:39:00,16:39:00,Bcbqpon1,9,0,0
45975314-B_2025-BW_A_P4-Sem-Vac-01,16:43:00,16:43:00,Btubga04,10,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:15:00,17:15:00,Bblagr02,1,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:20:00,17:20:00,Bblaang1,2,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:27:00,17:27:00,Bhtirin2,3,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:30:00,17:30:00,Bbchdev2,4,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:32:00,17:32:00,Bbch4br1,5,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:33:00,17:33:00,Bbchndb1,6,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:35:00,17:35:00,Bbchume1,7,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:37:00,17:37:00,Bcbqrog1,8,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:39:00,17:39:00,Bcbqpon1,9,0,0
45975315-B_2025-BW_A_P4-Sem-Vac-01,17:43:00,17:43:00,Btubga04,10,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:15:00,18:15:00,Bblagr02,1,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:20:00,18:20:00,Bblaang1,2,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:27:00,18:27:00,Bhtirin2,3,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:30:00,18:30:00,Bbchdev2,4,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:32:00,18:32:00,Bbch4br1,5,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:33:00,18:33:00,Bbchndb1,6,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:35:00,18:35:00,Bbchume1,7,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:37:00,18:37:00,Bcbqrog1,8,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:39:00,18:39:00,Bcbqpon1,9,0,0
45975316-B_2025-BW_A_P4-Sem-Vac-01,18:43:00,18:43:00,Btubga04,10,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,06:47:00,06:47:00,Bblagr03,1,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,06:49:00,06:49:00,Bblamsj2,2,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,06:51:00,06:51:00,Bblacco2,3,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,06:55:00,06:55:00,Bwatmsj8,4,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,06:55:00,06:55:00,Bwatms09,5,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,06:58:00,06:58:00,Clpalli1,6,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,07:02:00,07:02:00,Cglbras1,7,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,07:04:00,07:04:00,Bgnpchb1,8,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,07:14:00,07:14:00,Bcsebea3,9,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,07:18:00,07:18:00,Bllnpaf2,10,0,0
45975317-B_2025-BW_A_P4-Sem-Vac-01,07:20:00,07:20:00,Bllngr04,11,0,0
45975318-B_2025-BW_A_P4-Sem-Vac-01,07:27:00,07:27:00,Bblagr03,1,0,0
45975318-B_2025-BW_A_P4-Sem-Vac-01,07:29:00,07:29:00,Bblamsj2,2,0,0
45975318-B_2025-BW_A_P4-Sem-Vac-01,07:31:00,07:31:00,Bblacco2,3,0,0
